hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
0,Right,0,0.4285982549190521,0.5182035565376282,5.040719770477153e-07,822,559,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,1,0.4622328281402588,0.4394555687904358,-0.06313952803611755,887,474,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,2,0.4969964623451233,0.3338974118232727,-0.07596280425786972,954,360,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,3,0.5411619544029236,0.24553684890270233,-0.07550835609436035,1039,265,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,4,0.5809448957443237,0.1832006424665451,-0.07043023407459259,1115,197,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,5,0.43988490104675293,0.19864580035209656,-0.022423017770051956,844,214,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,6,0.5002858638763428,0.11218546330928802,-0.030256928876042366,960,121,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,7,0.5479456782341003,0.10068832337856293,-0.04291580244898796,1052,108,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,8,0.5841758251190186,0.10766520351171494,-0.05138785019516945,1121,116,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,9,0.45505714416503906,0.21438278257846832,0.011864760890603065,873,231,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,10,0.5118785500526428,0.1383025348186493,0.008647109381854534,982,149,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,11,0.5517516732215881,0.1350696086883545,-0.003718634368851781,1059,145,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,12,0.5828633308410645,0.14518624544143677,-0.013129469007253647,1119,156,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,13,0.4722840189933777,0.24754296243190765,0.03929365798830986,906,267,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,14,0.5215188264846802,0.18879112601280212,0.033391375094652176,1001,203,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,15,0.5533016920089722,0.18758927285671234,0.01792171038687229,1062,202,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,16,0.5795361995697021,0.20025216042995453,0.007874627597630024,1112,216,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,17,0.48795512318611145,0.2846885025501251,0.06133463606238365,936,307,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,18,0.525611937046051,0.2392653077840805,0.0533888079226017,1009,258,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,19,0.5483495593070984,0.23754389584064484,0.04236819967627525,1052,256,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,20,0.5679094791412354,0.24816815555095673,0.036235012114048004,1090,268,artificial_jewellery,video_20260404_121005,frame_000570.jpg,000570
0,Right,0,0.4329211115837097,0.523374617099762,4.882066377831507e-07,831,565,artificial_jewellery,video_20260404_121005,frame_000600.jpg,000600
0,Right,1,0.47206607460975647,0.43914198875427246,-0.06141971796751022,906,474,artificial_jewellery,video_20260404_121005,frame_000600.jpg,000600
0,Right,2,0.5083835124969482,0.3404622972011566,-0.07255478203296661,976,367,artificial_jewellery,video_20260404_121005,frame_000600.jpg,000600
0,Right,3,0.553239107131958,0.25757598876953125,-0.0710606798529625,1062,278,artificial_jewellery,video_20260404_121005,frame_000600.jpg,000600
